,,event,position,timestamp,status,rate
552,8,1,57,173,0,1
552,9,0,57,209,1,1
552,10,1,64,216,0,1
552,11,0,64,246,1,1
552,12,1,81,262,0,1
552,13,0,81,323,1,1
552,14,1,128,370,0,1
552,15,0,128,407,1,1
552,16,1,154,433,0,1
552,17,0,154,471,1,1
552,18,1,189,506,0,1
552,19,0,189,647,1,1
552,20,1,226,683,0,1
552,21,0,226,1373,1,1
553,0,0,0,1,1,1
553,1,2,2,14,1,1
553,2,1,2,18,0,1
553,3,0,2,20,1,1
553,4,1,21,39,0,1
553,5,0,21,84,1,1
553,6,1,26,89,0,1
553,7,2,21,93,0,1
553,8,1,21,93,0,1
553,9,0,21,95,1,1
553,10,1,28,103,0,1
553,11,0,28,164,1,1
553,12,2,30,175,1,1
553,13,1,31,178,0,1
553,14,0,31,246,1,1
553,15,1,38,253,0,1
553,16,0,38,273,1,1
553,17,1,40,275,0,1
553,18,0,40,306,1,1
553,19,1,50,316,0,1
553,20,0,50,347,1,1
553,21,1,65,362,0,1
553,22,0,65,415,1,1
553,23,1,75,425,0,1
553,24,0,75,427,1,1
553,25,1,76,428,0,1
553,26,0,76,433,1,1
553,27,1,82,439,0,1
553,28,0,82,463,1,1
553,29,1,88,469,0,1
553,30,0,88,499,1,1
553,31,1,101,512,0,1
553,32,0,101,518,1,1
553,33,1,105,522,0,1
553,34,0,105,533,1,1
553,35,1,107,535,0,1
553,36,0,107,654,1,1
553,37,1,114,661,0,1
553,38,0,114,692,1,1
553,39,1,119,697,0,1
553,40,2,0,741,0,1
553,41,1,0,743,0,1
553,42,3,139,747,0,1
553,43,2,100,749,0,1
553,44,1,100,749,0,1
553,45,0,100,751,1,1
553,46,1,106,757,0,1
553,47,0,106,987,1,1
553,48,2,123,1012,1,1
553,49,1,123,1012,0,1
553,50,0,123,1330,1,1
553,51,1,146,1353,0,1
553,52,0,146,2757,1,1
553,53,1,147,2758,0,1
553,54,2,138,2763,0,1
553,55,1,138,2763,0,1
553,56,2,129,2766,0,1
553,57,1,129,2766,0,1
553,58,2,115,2769,0,1
553,59,1,115,2769,0,1
553,60,0,115,2771,1,1
553,61,1,121,2777,0,1
553,62,0,121,2820,1,1
553,63,1,130,2830,0,1
553,64,0,130,2860,1,1
553,65,1,133,2863,0,1
553,66,0,133,2895,1,1
553,67,1,141,2903,0,1
553,68,0,141,2921,1,1
553,69,1,146,2926,0,1
553,70,0,146,2958,1,1
553,71,1,152,2964,0,1
553,72,0,152,2989,1,1
553,73,1,169,3007,0,1
553,74,0,169,3025,1,1
553,75,1,177,3033,0,1
553,76,2,171,3054,0,1
553,77,1,171,3054,0,1
553,78,0,171,3058,1,1
553,79,1,179,3066,0,1
553,80,0,179,3090,1,1
553,81,1,182,3093,0,1
553,82,0,182,3104,1,1
553,83,1,221,3143,0,1
553,84,0,221,3153,1,1
553,85,2,281,3227,1,1
553,86,2,276,3232,1,1
553,87,2,264,3239,1,1
553,88,1,264,3243,0,1
553,89,0,264,3247,1,1
553,90,1,292,3275,0,1
553,91,2,31,3403,0,1
553,92,1,31,3403,0,1
553,93,3,235,3408,0,1
553,94,1,235,3408,0,1
553,95,3,253,3411,0,1
553,96,1,253,3411,0,1
553,97,0,253,3415,1,1
553,98,3,271,3425,1,1
553,99,1,273,3431,0,1
553,100,0,273,3487,1,1
553,101,1,279,3493,0,1
553,102,0,279,3500,1,1
553,103,1,284,3505,0,1
553,104,0,284,3516,1,1
553,105,1,295,3527,0,1
553,106,0,295,3538,1,1
553,107,1,298,3541,0,1
553,108,0,298,3568,1,1
553,109,1,352,3622,0,1
553,110,0,352,3642,1,1
553,111,1,353,3643,0,1
553,112,0,353,3669,1,1
553,113,1,358,3674,0,1
553,114,0,358,3678,1,1
553,115,2,364,3716,1,1
553,116,1,364,3718,0,1
553,117,0,364,3722,1,1
553,118,2,346,3726,1,1
553,119,1,346,3726,0,1
553,120,0,346,3728,1,1
554,0,0,0,1,1,1
554,1,1,22,23,0,1
554,2,0,22,38,1,1
554,3,1,31,47,0,1
554,4,0,31,79,1,1
554,5,1,33,81,0,1
554,6,0,33,95,1,1
554,7,1,45,107,0,1
554,8,0,45,128,1,1
554,9,1,47,130,0,1
554,10,0,47,157,1,1
554,11,1,151,261,0,1
554,12,0,151,278,1,1
554,13,1,170,297,0,1
554,14,2,162,304,0,1
554,15,1,162,304,0,1
554,16,0,162,318,1,1
554,17,1,168,324,0,1
554,18,0,168,341,1,1
554,19,1,221,394,0,1
554,20,2,198,412,0,1
554,21,1,198,414,0,1
554,22,3,219,419,0,1
554,23,1,219,421,0,1
554,24,0,219,423,1,1
554,25,1,267,471,0,1
554,26,0,267,580,1,1
554,27,1,276,589,0,1
554,28,0,276,630,1,1
554,29,1,300,654,0,1
554,30,0,300,675,1,1
554,31,2,351,733,1,1
554,32,1,354,736,0,1
554,33,0,354,799,1,1
555,0,0,0,1,1,1
555,1,1,5,6,0,1
555,2,0,5,27,1,1
555,3,2,6,37,1,1
555,4,1,9,40,0,1
555,5,0,9,62,1,1
555,6,1,12,65,0,1
555,7,0,12,94,1,1
555,8,1,31,113,0,1
555,9,0,31,124,1,1
555,10,1,47,140,0,1
555,11,0,47,153,1,1
555,12,1,56,162,0,1
555,13,0,56,186,1,1
555,14,1,66,196,0,1
555,15,0,66,216,1,1
555,16,1,77,227,0,1
555,17,0,77,269,1,1
555,18,1,83,275,0,1
555,19,0,83,299,1,1
555,20,1,87,303,0,1
555,21,0,87,366,1,1
555,22,1,107,386,0,1
555,23,0,107,441,1,1
555,24,2,120,460,1,1
555,25,1,123,463,0,1
555,26,0,123,476,1,1
555,27,1,129,482,0,1
555,28,0,129,519,1,1
555,29,1,131,521,0,1
555,30,0,131,526,1,1
555,31,1,183,578,0,1
555,32,2,177,588,0,1
555,33,1,177,588,0,1
555,34,0,177,603,1,1
555,35,1,192,618,0,1
555,36,0,192,624,1,1
555,37,1,204,636,0,1
555,38,0,204,647,1,1
555,39,1,208,651,0,1
555,40,0,208,666,1,1
555,41,1,214,672,0,1
555,42,0,214,675,1,1
555,43,2,210,681,1,1
555,44,1,212,685,0,1
555,45,0,212,704,1,1
555,46,1,223,715,0,1
555,47,0,223,725,1,1
556,0,0,0,1,1,1
556,1,1,10,11,0,1
556,2,0,10,28,1,1
556,3,1,14,32,0,1
556,4,0,14,51,1,1
556,5,1,21,58,0,1
556,6,0,21,79,1,1
556,7,1,25,83,0,1
556,8,0,25,105,1,1
556,9,1,26,106,0,1
556,10,0,26,116,1,1
556,11,1,28,118,0,1
556,12,0,28,146,1,1
556,13,1,34,152,0,1
556,14,0,34,175,1,1
556,15,2,45,194,1,1
556,16,2,42,199,1,1
556,17,1,59,216,0,1
556,18,0,59,235,1,1
556,19,1,66,242,0,1
556,20,0,66,263,1,1
556,21,1,78,275,0,1
556,22,0,78,318,1,1
556,23,2,128,377,1,1
556,24,1,129,382,0,1
556,25,0,129,421,1,1
556,26,1,153,445,0,1
556,27,0,153,474,1,1
556,28,1,157,478,0,1
556,29,0,157,500,1,1
556,30,1,185,527,0,1
556,31,0,185,576,1,1
556,32,1,192,583,0,1
556,33,0,192,632,1,1
556,34,1,204,644,0,1
556,35,0,204,673,1,1
556,36,1,211,680,0,1
556,37,0,211,717,1,1
556,38,1,214,720,0,1
556,39,0,214,745,1,1
556,40,1,290,821,0,1
556,41,2,285,833,0,1
556,42,1,285,833,0,1
556,43,0,285,860,1,1
560,0,0,0,1,1,1
561,0,0,0,1,1,1
562,0,0,0,1,1,1
562,1,1,19,20,0,1
562,2,0,19,31,1,1
562,3,1,73,85,0,1
562,4,0,73,124,1,1
562,5,2,10,196,1,1
562,6,2,8,205,1,1
562,7,2,15,229,1,1
562,8,3,161,243,1,1
562,9,2,128,246,1,1
562,10,2,188,321,1,1
563,0,0,0,1,1,1
564,0,0,0,1,1,1
564,1,2,13,27,1,1
564,2,2,82,110,1,1
564,3,3,87,113,1,1
566,0,0,0,1,1,1
566,1,1,2,3,0,1
566,2,0,2,533,1,1
566,3,1,95,626,0,1
566,4,0,95,632,1,1
568,0,0,0,1,1,1
568,1,1,12,13,0,1
568,2,2,10,16,0,1
568,3,1,10,16,0,1
568,4,0,10,49,1,1
568,5,1,95,134,0,1
568,6,0,95,141,1,1
568,7,2,189,239,1,1
568,8,1,189,240,0,1
568,9,2,187,242,0,1
568,10,2,181,249,0,1
568,11,1,255,326,0,1
568,12,0,255,337,1,1
569,0,0,0,1,1,1
569,1,1,46,47,0,1
569,2,0,46,64,1,1
569,3,1,178,196,0,1
569,4,0,178,206,1,1
569,5,2,200,230,1,1
569,6,1,200,230,0,1
569,7,0,200,262,1,1
570,0,0,0,1,1,1
570,1,1,86,87,0,1
570,2,2,47,221,0,1
570,3,1,79,254,0,1
570,4,0,79,305,1,1
570,5,1,98,324,0,1
570,6,0,98,329,1,1
571,0,0,0,1,1,1
571,1,1,4,5,0,1
571,2,0,4,39,1,1
571,3,1,9,44,0,1
571,4,0,9,801,1,1
571,5,1,145,937,0,1
571,6,0,145,1023,1,1
571,7,1,191,1069,0,1
571,8,2,189,1081,0,1
571,9,1,189,1081,0,1
571,10,0,189,1133,1,1
571,11,1,195,1139,0,1
571,12,0,195,1168,1,1
571,13,2,226,1206,1,1
573,0,0,0,2,1,1
573,1,1,36,38,0,1
573,2,0,36,105,1,1
573,3,1,195,264,0,1
573,4,0,195,332,1,1
573,5,2,243,439,1,1
573,6,3,305,447,1,1
577,0,0,0,1,1,1
577,1,1,59,60,0,1
577,2,0,59,469,1,1
578,0,0,0,1,1,1
578,1,2,15,35,1,1
579,0,0,0,1,1,1
579,1,1,102,102,0,1
579,2,0,102,122,1,1
579,3,1,202,221,0,1
579,4,0,202,227,1,1
581,0,0,0,1,1,1
581,1,1,47,48,0,1
581,2,0,47,118,1,1
581,3,1,139,210,0,1
581,4,0,139,272,1,1
581,5,1,199,332,0,1
581,6,0,199,374,1,1
582,0,0,0,1,1,1
582,1,2,17,27,1,1
582,2,1,21,31,0,1
582,3,0,21,54,1,1
582,4,1,31,63,0,1
582,5,0,31,94,1,1
582,6,2,63,132,1,1
582,7,1,93,162,0,1
582,8,0,93,377,1,1
582,9,1,248,533,0,1
582,10,0,248,536,1,1
583,0,0,0,1,1,1
583,1,1,60,60,0,1
583,2,0,60,150,1,1
583,3,1,80,170,0,1
583,4,0,80,267,1,1
583,5,1,158,344,0,1
583,6,0,158,476,1,1
584,0,0,0,2,1,1
584,1,1,148,150,0,1
584,2,0,148,190,1,1
584,3,1,150,192,0,1
584,4,0,150,226,1,1
584,5,2,185,284,1,1
584,6,1,187,286,0,1
584,7,0,187,336,1,1
584,8,1,188,337,0,1
584,9,0,188,365,1,1
584,10,1,195,372,0,1
584,11,0,195,407,1,1
584,12,1,201,413,0,1
584,13,0,201,452,1,1
584,14,1,213,464,0,1
584,15,0,213,491,1,1
585,0,0,0,1,1,1
585,1,2,33,56,1,1
585,2,1,46,71,0,1
585,3,0,46,120,1,1
585,4,1,61,135,0,1
585,5,0,61,170,1,1
585,6,1,69,178,0,1
585,7,0,69,195,1,1
585,8,1,140,266,0,1
585,9,0,140,322,1,1
585,10,1,164,346,0,1
585,11,0,164,366,1,1
585,12,2,169,392,1,1
585,13,1,175,399,0,1
585,14,0,175,419,1,1
586,0,0,0,1,1,1
586,1,1,31,32,0,1
586,2,0,31,55,1,1
586,3,1,96,120,0,1
586,4,0,96,185,1,1
586,5,3,165,214,1,1
586,6,3,192,219,1,1
586,7,3,215,224,1,1
586,8,3,235,229,1,1
586,9,3,253,237,1,1
586,10,1,260,244,0,1
586,11,0,260,279,1,1
587,0,0,0,1,1,1
587,1,2,80,94,1,1
587,2,1,172,188,0,1
587,3,0,172,269,1,1
587,4,1,247,344,0,1
587,5,2,227,357,0,1
587,6,3,240,359,0,1
587,7,1,240,361,0,1
587,8,0,240,371,1,1
588,0,0,0,1,1,1
588,1,1,11,12,0,1
588,2,0,11,68,1,1
588,3,1,21,78,0,1
588,4,0,21,248,1,1
588,5,1,43,270,0,1
588,6,0,43,305,1,1
588,7,2,66,339,1,1
588,8,1,67,340,0,1
588,9,0,67,345,1,1
588,10,2,126,415,1,1
588,11,1,126,415,0,1
588,12,0,126,438,1,1
588,13,1,139,450,0,1
588,14,0,139,452,1,1
588,15,1,144,457,0,1
588,16,0,144,475,1,1
589,0,0,0,1,1,1
589,1,1,23,24,0,1
589,2,0,23,402,1,1
589,3,1,45,423,0,1
589,4,0,45,444,1,1
589,5,1,138,536,0,1
589,6,0,138,561,1,1
589,7,1,159,582,0,1
589,8,0,159,594,1,1
589,9,1,181,616,0,1
589,10,0,181,657,1,1
589,11,1,195,671,0,1
589,12,0,195,697,1,1
590,0,0,0,1,1,1
590,1,1,7,8,0,1
590,2,0,7,34,1,1
590,3,1,62,89,0,1
590,4,0,62,111,1,1
590,5,1,74,123,0,1
590,6,0,74,137,1,1
590,7,1,97,160,0,1
590,8,0,97,194,1,1
590,9,1,103,200,0,1
590,10,0,103,261,1,1
590,11,1,111,269,0,1
590,12,0,111,274,1,1
591,0,0,0,2,1,1
591,1,1,60,62,0,1
591,2,0,60,71,1,1
591,3,1,79,90,0,1
591,4,0,79,106,1,1
591,5,1,158,185,0,1
591,6,0,158,218,1,1
592,0,0,0,1,1,1
592,1,2,148,160,1,1
592,2,1,234,246,0,1
592,3,0,234,284,1,1
593,0,0,0,1,1,1
593,1,1,13,14,0,1
593,2,0,13,29,1,1
594,0,0,0,1,1,1
594,1,1,12,13,0,1
594,2,0,12,27,1,1
594,3,1,87,103,0,1
594,4,0,87,114,1,1
594,5,1,130,157,0,1
594,6,0,130,169,1,1
595,0,0,0,1,1,1
595,1,1,45,45,0,1
595,2,0,45,59,1,1
595,3,1,141,155,0,1
595,4,0,141,171,1,1
595,5,1,162,192,0,1
595,6,0,162,302,1,1
596,0,0,0,1,1,1
596,1,1,30,31,0,1
596,2,0,30,47,1,1
597,0,0,0,1,1,1
597,1,1,64,64,0,1
597,2,0,64,79,1,1
597,3,1,159,174,0,1
597,4,0,159,246,1,1
597,5,1,210,297,0,1
597,6,0,210,308,1,1
597,7,1,247,345,0,1
597,8,0,247,356,1,1
598,0,0,0,1,1,1
599,0,0,0,2,1,1
599,1,2,45,77,1,1
599,2,2,245,296,1,1
600,0,0,0,3,1,1
601,0,0,0,3,1,1
602,0,0,0,1,1,1
602,1,2,0,24,1,1
602,2,2,0,43,1,1
602,3,2,45,96,1,1
610,0,0,0,1,1,1
610,1,1,46,46,0,1
610,2,0,46,119,1,1
610,3,1,72,145,0,1
610,4,0,72,183,1,1
610,5,1,140,251,0,1
610,6,0,140,642,1,1
610,7,1,160,662,0,1
610,8,0,160,694,1,1
610,9,1,197,731,0,1
610,10,0,197,791,1,1
612,0,0,0,1,1,1
612,1,1,30,31,0,1
612,2,0,30,289,1,1
612,3,1,49,308,0,1
612,4,0,49,400,1,1
612,5,1,64,414,0,1
612,6,0,64,458,1,1
612,7,1,75,469,0,1
612,8,0,75,497,1,1
612,9,1,97,519,0,1
612,10,0,97,602,1,1
612,11,1,112,617,0,1
612,12,0,112,651,1,1
613,0,0,0,1,1,1
613,1,1,80,80,0,1
613,2,0,80,98,1,1
613,3,1,103,121,0,1
613,4,0,103,140,1,1
613,5,1,114,151,0,1
613,6,0,114,170,1,1
613,7,1,158,213,0,1
613,8,0,158,334,1,1
613,9,1,211,387,0,1
613,10,0,211,1840,1,1
613,11,1,249,1878,0,1
613,12,0,249,1910,1,1
615,0,0,0,1,1,1
616,0,0,0,1,1,1
618,0,0,0,1,1,1
618,1,1,6,7,0,1
618,2,0,6,39,1,1
618,3,1,11,44,0,1
618,4,0,11,81,1,1
618,5,2,27,110,1,1
618,6,1,126,208,0,1
618,7,0,126,363,1,1
618,8,1,191,428,0,1
618,9,0,191,511,1,1
618,10,1,196,516,0,1
618,11,0,196,833,1,1
618,12,1,204,840,0,1
618,13,0,204,864,1,1
618,14,1,214,874,0,1
618,15,0,214,891,1,1
618,16,2,241,929,1,1
618,17,1,245,933,0,1
618,18,2,237,940,0,1
618,19,1,237,940,0,1
618,20,0,237,942,1,1
618,21,2,32,1016,1,1
618,22,2,17,1084,1,1
618,23,1,148,1215,0,1
618,24,0,148,1226,1,1
618,25,1,179,1257,0,1
618,26,3,282,1368,0,1
618,27,1,282,1368,0,1
618,28,3,298,1371,0,1
618,29,2,215,1372,0,1
618,30,1,215,1372,0,1
618,31,0,215,1374,1,1
619,0,0,0,1,1,1
619,1,1,51,52,0,1
619,2,0,51,79,1,1
619,3,1,71,99,0,1
619,4,0,71,125,1,1
619,5,1,139,192,0,1
619,6,0,139,243,1,1
619,7,2,179,301,1,1
619,8,1,180,303,0,1
619,9,0,180,326,1,1
619,10,1,200,346,0,1
619,11,0,200,393,1,1
620,0,0,0,1,1,1
620,1,1,32,33,0,1
620,2,0,32,539,1,1
620,3,2,51,577,1,1
620,4,1,74,604,0,1
620,5,0,74,622,1,1
621,0,0,0,1,1,1
622,0,0,0,1,1,1
622,1,1,29,30,0,1
622,2,0,29,116,1,1
622,3,1,182,268,0,1
622,4,0,182,272,1,1
623,0,0,0,1,1,1
624,0,0,0,1,1,1
625,0,0,0,1,1,1
625,1,1,35,36,0,1
625,2,0,35,476,1,1
626,0,0,0,1,1,1
626,1,1,65,65,0,1
626,2,0,65,117,1,1
627,0,0,0,1,1,1
627,1,1,9,10,0,1
627,2,0,9,139,1,1
628,0,0,0,1,1,1
629,0,0,0,1,1,1
630,0,0,0,1,1,1
631,0,0,0,1,1,1
631,1,0,9,31,1,1
632,0,0,0,1,1,1
633,0,0,0,1,1,1
633,1,2,113,121,1,1
633,2,3,274,133,1,1
634,0,0,0,1,1,1
634,1,3,297,117,1,1
636,0,0,0,1,1,1
636,1,1,70,70,0,1
636,2,0,70,90,1,1
636,3,2,179,269,1,1
636,4,2,244,356,1,1
637,0,0,0,2,1,1
637,1,1,24,26,0,1
637,2,0,24,29,1,1
637,3,1,169,174,0,1
637,4,0,169,204,1,1
638,0,0,0,5,1,1
642,0,0,0,1,1,1
642,1,1,13,14,0,1
642,2,0,13,50,1,1
642,3,3,313,107,1,1
643,0,0,0,1,1,1
644,0,0,0,1,1,1
645,0,0,0,1,1,1
645,1,2,0,8,1,1
646,0,0,0,1,1,1
647,0,0,0,1,1,1
648,0,0,0,1,1,1
648,1,1,7,8,0,1
648,2,0,7,19,1,1
648,3,1,18,30,0,1
648,4,0,18,41,1,1
649,0,0,0,1,1,1
649,1,2,223,242,1,1
649,2,1,225,247,0,1
649,3,0,225,345,1,1
650,0,0,0,1,1,1
651,0,0,0,1,1,1
652,0,0,0,1,1,1
653,0,0,0,1,1,1
653,1,1,3,4,0,1
653,2,0,3,10,1,1
654,0,0,0,1,1,1
657,0,0,0,1,1,1
657,1,3,179,3,1,1
659,0,0,0,1,1,1
660,0,0,0,1,1,1
660,1,1,51,52,0,1
660,2,0,51,451,1,1
664,0,0,0,1,1,1
664,1,2,74,82,1,1
664,2,2,87,104,1,1
665,0,0,0,1,1,1
666,0,0,0,1,1,1
666,1,2,0,17,1,1
667,0,0,0,1,1,1
667,1,1,68,68,0,1
667,2,0,68,110,1,1
667,3,1,127,169,0,1
667,4,0,127,192,1,1
667,5,1,156,221,0,1
667,6,0,156,302,1,1
667,7,1,230,376,0,1
667,8,0,230,485,1,1
667,9,1,277,532,0,1
667,10,0,277,590,1,1
668,0,0,0,1,1,1
669,0,0,0,1,1,1
670,0,0,0,8,1,1
670,1,1,33,41,0,1
670,2,0,33,69,1,1
670,3,1,63,99,0,1
670,4,0,63,119,1,1
670,5,1,76,132,0,1
670,6,0,76,134,1,1
670,7,1,79,137,0,1
670,8,0,79,139,1,1
670,9,1,81,141,0,1
670,10,0,81,143,1,1
670,11,1,84,146,0,1
670,12,0,84,260,1,1
670,13,1,109,285,0,1
670,14,0,109,323,1,1
670,15,1,124,338,0,1
670,16,0,124,369,1,1
670,17,1,153,398,0,1
670,18,0,153,453,1,1
670,19,2,230,533,1,1
670,20,1,231,534,0,1
670,21,0,231,571,1,1
670,22,2,231,575,1,1
670,23,1,231,575,0,1
670,24,0,231,605,1,1
670,25,1,277,651,0,1
670,26,0,277,675,1,1
672,0,0,0,1,1,1
673,0,0,0,1,1,1
674,0,0,0,1,1,1
674,1,1,89,89,0,1
674,2,0,89,351,1,1
674,3,1,96,358,0,1
674,4,0,96,389,1,1
675,0,0,0,1,1,1
676,0,0,0,1,1,1
677,0,0,0,1,1,1
677,1,1,65,65,0,1
677,2,0,65,94,1,1
677,3,1,110,139,0,1
677,4,0,110,178,1,1
677,5,1,124,192,0,1
677,6,0,124,196,1,1
677,7,1,128,200,0,1
677,8,0,128,234,1,1
677,9,1,154,259,0,1
677,10,0,154,317,1,1
677,11,1,236,398,0,1
677,12,0,236,410,1,1
678,0,0,0,1,1,1
678,1,1,41,42,0,1
678,2,0,41,83,1,1
678,3,1,101,143,0,1
678,4,0,101,159,1,1
678,5,1,106,164,0,1
678,6,0,106,180,1,1
678,7,2,145,222,1,1
678,8,1,146,223,0,1
678,9,2,142,227,0,1
678,10,1,143,229,0,1
678,11,0,143,259,1,1
678,12,2,135,268,1,1
678,13,2,116,273,1,1
678,14,1,281,437,0,1
678,15,2,260,448,0,1
678,16,1,278,467,0,1
678,17,0,278,472,1,1
678,18,1,296,490,0,1
678,19,0,296,497,1,1
679,0,0,0,1,1,1
682,0,0,0,1,1,1
682,1,1,2,3,0,1
682,2,0,2,168,1,1
682,3,1,176,341,0,1
682,4,0,176,376,1,1
682,5,2,158,387,1,1
682,6,2,142,392,1,1
683,0,0,0,1,1,1
683,1,1,93,93,0,1
683,2,0,93,159,1,1
683,3,1,121,187,0,1
683,4,0,121,242,1,1
684,0,0,0,1,1,1
684,1,1,232,232,0,1
684,2,0,232,309,1,1
684,3,2,192,356,1,1
684,4,2,177,361,1,1
684,5,3,212,362,1,1
685,0,0,0,1,1,1
687,0,0,0,1,1,1
687,1,1,18,19,0,1
687,2,0,18,65,1,1
688,0,0,0,1,1,1
688,1,1,65,66,0,1
688,2,0,65,68,1,1
688,3,1,67,71,0,1
688,4,0,67,73,1,1
688,5,1,73,79,0,1
688,6,0,73,87,1,1
688,7,1,92,106,0,1
688,8,0,92,113,1,1
688,9,1,102,123,0,1
688,10,0,102,131,1,1
688,11,1,107,136,0,1
688,12,0,107,141,1,1
688,13,1,114,148,0,1
688,14,0,114,151,1,1
688,15,1,118,155,0,1
688,16,0,118,159,1,1
689,0,0,0,1,1,1
691,0,0,0,1,1,1
693,0,0,0,1,1,1
693,1,2,28,123,1,1
694,0,0,0,1,1,1
694,1,2,21,45,1,1
694,2,1,21,45,0,1
694,3,0,21,104,1,1
694,4,1,55,138,0,1
694,5,0,55,404,1,1
694,6,1,82,431,0,1
694,7,0,82,821,1,1
696,0,0,0,1,1,1
698,0,0,0,1,1,1
698,1,2,38,50,1,1
698,2,2,52,75,1,1
699,0,0,0,2,1,1
699,1,1,13,15,0,1
699,2,0,13,27,1,1
699,3,1,402,411,0,1
699,4,0,402,427,1,1
700,0,0,0,1,1,1
701,0,0,0,1,1,1
701,1,1,370,370,0,1
701,2,0,370,374,1,1
702,0,0,0,2,1,1
702,1,1,7,9,0,1
702,2,0,7,25,1,1
702,3,1,10,28,0,1
702,4,0,10,141,1,1
702,5,1,12,143,0,1
702,6,0,12,145,1,1
702,7,1,23,155,0,1
702,8,0,23,157,1,1
702,9,1,31,165,0,1
702,10,0,31,495,1,1
702,11,1,48,513,0,1
702,12,0,48,520,1,1
702,13,1,57,529,0,1
702,14,0,57,839,1,1
702,15,1,100,882,0,1
702,16,0,100,1059,1,1
703,0,0,0,1,1,1
703,1,1,6,7,0,1
703,2,0,6,190,1,1
703,3,1,8,192,0,1
703,4,0,8,225,1,1
703,5,1,10,227,0,1
703,6,0,10,250,1,1
703,7,1,41,281,0,1
703,8,0,41,647,1,1
703,9,1,74,680,0,1
703,10,0,74,913,1,1
703,11,1,180,1020,0,1
703,12,0,180,1022,1,1
703,13,1,184,1026,0,1
703,14,0,184,1035,1,1
703,15,1,189,1040,0,1
703,16,0,189,2804,1,1
703,17,1,244,2858,0,1
703,18,0,244,3346,1,1
703,19,1,280,3382,0,1
703,20,0,280,3622,1,1
703,21,1,337,3679,0,1
703,22,0,337,3894,1,1
703,23,1,399,3956,0,1
703,24,0,399,4160,1,1
703,25,1,438,4199,0,1
703,26,0,438,4286,1,1
704,0,0,0,1,1,1
705,0,0,0,1,1,1
706,0,0,0,1,1,1
706,1,2,56,78,1,1
706,2,1,56,79,0,1
706,3,2,41,82,0,1
706,4,1,41,82,0,1
706,5,0,41,84,1,1
707,0,0,0,1,1,1
707,1,1,1,2,0,1
707,2,0,1,249,1,1
707,3,2,1,260,1,1
707,4,1,2,261,0,1
707,5,0,2,269,1,1
707,6,1,31,298,0,1
707,7,0,31,347,1,1
707,8,1,69,385,0,1
707,9,0,69,713,1,1
708,0,0,0,1,1,1
708,1,3,109,3,1,1
708,2,2,104,5,1,1
708,3,3,117,10,1,1
708,4,2,53,22,1,1
709,0,0,0,1,1,1
709,1,1,274,274,0,1
709,2,0,274,288,1,1
710,0,0,0,1,1,1
711,0,0,0,1,1,1
717,0,0,0,1,1,1
718,0,0,77,4,1,1
718,1,1,79,6,0,1
718,2,3,104,206,0,1
718,3,1,104,206,0,1
718,4,0,104,209,1,1
718,5,3,213,212,1,1
718,6,3,243,217,1,1
718,7,1,256,230,0,1
718,8,3,276,285,0,1
718,9,1,276,285,0,1
718,10,0,276,288,1,1
718,11,1,288,300,0,1
718,12,3,335,396,0,1
718,13,3,404,428,0,1
718,14,3,449,433,0,1
719,0,0,0,1,1,1
719,1,1,45,45,0,1
719,2,2,13,51,0,1
719,3,1,13,51,0,1
719,4,0,13,56,1,1
720,0,0,0,1,1,1
720,1,1,13,14,0,1
720,2,0,13,51,1,1
720,3,3,41,75,1,1
720,4,1,47,81,0,1
720,5,0,47,100,1,1
720,6,3,71,109,1,1
720,7,1,78,115,0,1
720,8,0,78,336,1,1
720,9,1,80,338,0,1
720,10,0,80,340,1,1
720,11,3,134,359,1,1
720,12,3,165,369,1,1
720,13,3,244,403,1,1
720,14,2,226,410,1,1
720,15,3,239,412,1,1
720,16,2,239,439,1,1
720,17,2,271,485,1,1
720,18,2,262,496,1,1
720,19,3,310,534,1,1
720,20,3,321,539,1,1
720,21,1,328,545,0,1
720,22,3,334,598,0,1
720,23,3,372,631,0,1
720,24,3,384,636,0,1
720,25,1,386,638,0,1
720,26,0,386,670,1,1
720,27,2,422,720,1,1
720,28,2,416,758,1,1
720,29,3,429,766,1,1
720,30,3,455,789,1,1
721,0,0,0,1,1,1
721,1,1,1,2,0,1
721,2,0,1,6,1,1
721,3,1,5,10,0,1
721,4,0,5,54,1,1
721,5,1,41,90,0,1
721,6,0,41,131,1,1
721,7,1,51,141,0,1
721,8,0,51,195,1,1
721,9,1,56,200,0,1
721,10,0,56,216,1,1
721,11,1,68,228,0,1
721,12,0,68,911,1,1
722,0,0,0,2,1,1
724,0,0,0,1,1,1
724,1,1,11,12,0,1
724,2,0,11,406,1,1
724,3,2,20,419,1,1
724,4,1,20,419,0,1
724,5,0,20,874,1,1
724,6,2,68,927,1,1
724,7,1,70,932,0,1
724,8,0,70,976,1,1
724,9,1,124,1030,0,1
724,10,2,128,1068,0,1
724,11,1,130,1073,0,1
724,12,0,130,1117,1,1
724,13,2,180,1183,1,1
724,14,2,166,1189,1,1
724,15,2,152,1195,1,1
724,16,1,152,1199,0,1
724,17,3,161,1313,0,1
724,18,1,161,1314,0,1
724,19,0,161,1316,1,1
724,20,1,190,1345,0,1
724,21,0,190,1381,1,1
724,22,1,194,1385,0,1
724,23,0,194,1393,1,1
724,24,2,213,1453,1,1
