,,event,position,timestamp,status,rate
275,2,0,263,303,1,1
276,0,0,0,1,1,1
276,1,0,150,678,1,1
276,2,0,177,898,1,1
276,3,1,177,908,0,1
276,4,0,177,913,1,1
277,0,0,0,1,1,1
277,1,2,57,65,0,1
277,2,0,57,73,1,1
277,3,2,106,137,1,1
277,4,2,186,230,1,1
278,0,0,0,1,1,1
279,0,0,0,1,1,1
279,1,0,9,51,1,1
279,2,0,46,123,1,1
280,0,2,41,42,-1,1
280,1,0,0,1,1,1
281,0,1,232,419,0,1.0
281,1,0,0,493,1,1.0
281,2,1,28,30,0,1.0
281,3,0,28,189,1,1.0
281,4,2,164,356,1,1.0
281,5,4,206,399,1,1.25
282,0,0,0,3,1,1
283,0,0,0,1,1,1
284,0,0,0,1,1,1
285,0,0,0,1,1,1
286,0,0,0,1,1,1
286,1,0,241,660,1,1
287,0,0,0,1,1,1
287,1,1,121,137,0,1
287,2,0,121,153,1,1
287,3,1,152,184,0,1
287,4,0,152,207,1,1
287,5,1,178,233,0,1
287,6,3,152,253,0,1
287,7,1,152,253,0,1
287,8,3,200,320,0,1
287,9,2,189,328,0,1
287,10,1,197,338,0,1
287,11,0,197,449,1,1
287,12,1,203,455,0,1
287,13,0,203,513,1,1
287,14,1,225,535,0,1
287,15,0,225,539,1,1
287,16,1,238,552,0,1
287,17,1,228,557,0,1
287,18,0,228,701,1,1
288,0,0,0,2,1,1
288,1,0,252,279,1,1
289,0,0,0,2,1,1
289,1,2,60,94,1,1
289,2,0,88,141,1,1
290,0,1,465,781,0,1.0
290,1,0,0,1069,1,1.0
290,2,1,45,46,0,1.0
290,3,0,45,57,1,1.0
290,4,1,55,67,0,1.0
290,5,0,55,220,1,1.0
290,6,1,268,433,0,1.0
290,7,0,268,595,1,1.0
290,8,4,408,736,1,1.25
291,0,0,0,1,1,1
292,0,0,0,1,1,1
292,1,0,30,334,1,1
292,2,0,148,873,1,1
292,3,2,181,956,1,1
292,4,2,266,1771,0,1
292,5,0,266,1774,1,1
293,0,0,0,1,1,1
294,0,0,0,1,1,1
294,1,0,77,1890,1,1
295,0,0,0,1,1,1
296,0,3,42,5,-1,1
296,1,2,0,9,0,1
296,2,0,0,13,1,1
297,0,0,0,1,1,1.0
297,1,4,213,173,1,1.5
297,2,2,230,197,1,1.0
298,0,0,0,1,1,1
299,0,1,38,32,0,1.0
299,1,0,0,61,1,1.0
299,2,4,2,4,1,1.25
300,0,0,0,1,1,1
300,1,0,15,40,1,1
300,2,0,21,60,1,1
300,3,0,23,69,1,1
300,4,0,76,212,1,1
301,0,0,0,1,1,1
301,1,0,87,119,1,1
301,2,0,96,155,1,1
301,3,2,232,299,1,1
302,0,0,0,5,1,1
302,1,2,32,43,1,1
302,2,1,31,50,0,1
302,3,0,31,56,1,1
303,0,0,0,1,1,1
304,0,0,0,1,1,1
304,1,0,283,764,1,1
304,2,0,289,1038,1,1
305,0,0,0,1,1,1
305,1,2,215,230,1,1
305,2,1,221,245,0,1
305,3,0,221,258,1,1
306,0,0,0,2,1,1
306,1,3,304,339,1,1
306,2,1,304,345,0,1
306,3,0,304,363,1,1
307,0,0,0,1,1,1
307,1,0,122,941,1,1
307,2,2,159,1006,1,1
307,3,0,200,1113,1,1
308,0,0,0,1,1,1
308,1,0,52,654,1,1
308,2,0,54,693,1,1
308,3,0,88,2319,1,1
309,0,0,0,1,1,1
309,1,2,216,236,1,1
310,0,0,0,1,1,1
311,0,0,0,1,1,1
312,0,0,0,2,1,1
313,0,0,0,1,1,1
316,0,0,0,1,1,1
317,0,0,0,1,1,1
318,0,0,0,1,1,1
319,0,0,0,1,1,1
319,1,1,113,135,0,1
319,2,0,113,167,1,1
320,0,0,0,1,1,1
320,1,1,141,226,0,1
320,2,0,141,692,1,1
320,3,1,154,705,0,1
320,4,0,154,798,1,1
320,5,2,211,873,1,1
321,0,0,0,1,1,1
321,1,0,3,241,1,1
321,2,2,45,325,1,1
321,3,0,47,576,1,1
321,4,0,165,726,1,1
321,5,0,253,845,1,1
321,6,2,138,1908,0,1
321,7,3,158,1912,0,1
321,8,1,172,1920,0,1
321,9,0,172,2240,1,1
321,10,1,284,2352,0,1
321,11,0,284,2998,1,1
321,12,2,293,3048,1,1
322,0,0,0,1,1,1
322,1,0,17,32,1,1
322,2,0,18,571,1,1
326,0,3,190,1,-1,1
329,0,0,0,1,1,1
329,1,0,173,258,1,1
329,2,2,254,381,1,1
330,0,0,0,1,1,1
330,1,0,1,578,1,1
331,0,0,0,1,1,1
331,1,3,167,165,1,1
331,2,2,188,179,1,1
332,0,0,0,1,1,1
332,1,0,43,93,1,1
332,2,0,89,189,1,1
333,0,0,0,1,1,1
333,1,0,6,233,1,1
333,2,2,86,321,1,1
334,0,0,0,1,1,1
335,0,0,0,1,1,1
335,1,3,147,41,1,1
335,2,3,336,60,1,1
336,0,0,0,1,1,1
337,0,0,11,107,-1,1.0
337,1,3,168,108,-1,1.0
337,2,3,192,111,-1,1.0
337,3,2,314,202,-1,1.0
337,4,2,156,203,-1,1.0
337,5,2,21,205,-1,1.0
337,6,3,59,211,-1,1.0
337,7,0,0,1,1,1.0
337,8,4,14,16,1,1.5
338,0,0,0,1,1,1
339,0,0,0,404,1,1
339,1,2,214,637,1,1
339,2,2,218,657,1,1
339,3,2,204,678,1,1
339,4,1,222,710,0,1
339,5,0,222,726,1,1
339,6,2,236,750,1,1
339,7,2,226,755,1,1
339,8,1,241,770,0,1
339,9,1,242,774,0,1
339,10,0,242,777,1,1
340,0,0,0,1,1,1
340,1,0,71,80,1,1
340,2,0,150,259,1,1
341,0,0,0,2,1,1
342,0,0,0,1,1,1
342,1,1,63,75,0,1
342,2,0,63,215,1,1
342,3,1,71,223,0,1
342,4,0,71,282,1,1
342,5,2,84,303,1,1
342,6,1,93,312,0,1
342,7,0,93,396,1,1
342,8,1,169,479,0,1
342,9,1,171,591,0,1
342,10,0,171,593,1,1
342,11,1,260,681,0,1
342,12,0,260,718,1,1
342,13,1,264,722,0,1
342,14,0,264,911,1,1
342,15,1,299,948,0,1
342,16,0,299,951,1,1
342,17,1,366,1018,0,1
342,18,0,366,1220,1,1
343,0,0,0,2,1,1
343,1,2,44,60,1,1
343,2,3,58,63,1,1
344,0,0,0,1,1,1
344,1,0,7,2441,1,1
344,2,1,30,2472,0,1
344,3,0,30,2521,1,1
345,0,0,0,1,1,1
345,1,2,64,87,1,1
345,2,3,71,97,0,1
345,3,2,74,103,0,1
345,4,3,80,106,0,1
346,0,0,0,0,1,1
346,1,0,0,6,1,1
346,2,0,4,87,1,1
347,0,0,0,0,1,1
347,1,0,54,40,1,1
347,2,2,202,137,1,1
347,3,2,240,164,1,1
348,0,0,0,0,1,1.0
348,1,4,0,1,1,2.0
349,0,0,0,0,1,1.0
349,1,1,11,13,0,1.0
349,2,1,171,106,0,1.0
349,3,0,171,109,1,1.0
349,4,0,200,137,1,1.0
349,5,1,204,140,0,1.0
349,6,0,204,144,1,1.0
349,7,0,211,152,1,1.0
349,8,4,0,1,0,2.0
350,0,0,0,1,1,1
350,1,0,7,127,1,1
350,2,1,130,264,0,1
350,3,0,130,360,1,1
351,0,0,0,1,1,1
352,0,0,0,1,1,1.0
352,1,1,122,125,0,1.0
352,2,0,122,128,1,1.0
352,3,1,133,139,0,1.0
352,4,0,133,145,1,1.0
352,5,1,138,152,0,1.0
352,6,6,14,15,1,1.0
353,0,0,0,1,1,1.0
353,1,4,170,140,1,1.5
354,0,0,0,1,1,1.0
354,1,0,13,14,1,1.0
354,2,4,28,27,1,1.5
355,0,0,0,1,1,1
356,0,0,0,1,1,1
357,0,3,304,2,-1,1
358,0,0,0,1,1,1
359,0,1,339,3,0,1
361,0,0,0,1,1,1.0
361,1,4,214,216,1,1.5
362,0,0,0,3,1,1
363,0,0,0,1,1,1.0
363,1,1,165,133,0,1.0
363,2,0,165,168,1,1.0
363,3,4,308,778,1,1.5
364,0,0,42,126,1,1.0
364,1,2,57,145,1,1.0
364,2,3,121,168,1,1.0
364,3,2,119,176,1,1.0
364,4,3,163,198,1,1.0
364,5,3,173,203,1,1.0
364,6,3,188,211,1,1.0
364,7,3,212,216,1,1.0
364,8,3,226,224,1,1.0
364,9,3,241,229,1,1.0
364,10,1,253,234,0,1.0
364,11,0,253,237,1,1.0
364,12,0,259,244,1,1.0
364,13,0,265,250,1,1.0
364,14,1,316,280,0,1.0
364,15,0,320,288,1,1.0
364,16,0,325,294,1,1.0
364,17,0,355,317,1,1.0
364,18,1,361,321,0,1.0
364,19,0,373,338,1,1.0
364,20,0,386,352,1,1.0
364,21,1,394,357,0,1.0
364,22,1,399,365,0,1.0
364,23,0,0,370,1,1.0
364,24,1,6,7,0,1.0
364,25,0,6,52,1,1.0
364,26,4,42,89,1,2.0
365,0,0,0,1,1,1
366,0,0,0,0,1,1.0
366,1,0,6,9,1,1.0
366,2,0,133,75,1,1.0
366,3,1,152,91,0,1.0
366,4,1,173,107,0,1.0
366,5,0,197,125,1,1.0
366,6,1,201,128,0,1.0
366,7,0,201,133,1,1.0
366,8,1,205,136,0,1.0
366,9,0,205,140,1,1.0
366,10,0,210,148,1,1.0
366,11,1,214,151,0,1.0
366,12,0,214,154,1,1.0
366,13,0,217,162,1,1.0
366,14,0,222,168,1,1.0
366,15,1,230,173,0,1.0
366,16,1,237,180,0,1.0
366,17,0,245,189,1,1.0
366,18,1,251,193,0,1.0
366,19,0,266,207,1,1.0
366,20,1,272,211,0,1.0
366,21,4,0,1,1,2.0
367,0,0,0,1,1,1
367,1,2,85,98,1,1
368,0,0,0,0,1,1.0
368,1,3,102,55,1,1.0
368,2,3,133,61,1,1.0
368,3,3,161,71,1,1.0
368,4,3,180,73,1,1.0
368,5,3,203,75,1,1.0
368,6,0,214,78,1,1.0
368,7,0,226,81,1,1.0
368,8,3,245,82,1,1.0
368,9,3,261,86,1,1.0
368,10,3,279,89,1,1.0
368,11,3,294,93,1,1.0
368,12,0,312,99,1,1.0
368,13,0,324,101,1,1.0
368,14,3,342,102,1,1.0
368,15,3,360,107,1,1.0
368,16,3,379,109,1,1.0
368,17,3,391,114,1,1.0
368,18,4,0,1,1,2.0
369,0,0,0,1,1,1
369,1,2,274,319,1,1
369,2,3,317,344,1,1
369,3,3,339,350,1,1
370,0,0,0,1,1,1
371,0,0,0,1,1,1
372,0,0,0,3,1,1
373,0,0,0,1,1,1
373,1,2,69,96,1,1
373,2,2,114,158,1,1
374,0,0,0,1,1,1
374,1,2,40,63,1,1
374,2,1,46,79,0,1
374,3,0,46,99,1,1
374,4,2,149,207,1,1
374,5,3,272,336,1,1
375,0,0,0,1,1,1
375,1,0,2,6,1,1
375,2,0,5,11,1,1
375,3,0,7,17,1,1
375,4,0,16,28,1,1
375,5,0,58,83,1,1
375,6,2,52,88,1,1
375,7,1,84,128,0,1
375,8,0,84,192,1,1
375,9,1,148,256,0,1
375,10,0,148,308,1,1
375,11,1,226,386,0,1
375,12,0,226,429,1,1
375,13,1,249,452,0,1
375,14,0,249,461,1,1
375,15,1,363,575,0,1
375,16,0,363,589,1,1
375,17,1,394,620,0,1
375,18,0,394,634,1,1
376,0,0,0,1,1,1
377,0,0,0,2,1,1
378,0,0,0,1,1,1.0
378,1,4,18,18,1,1.5
378,2,4,39,30,1,1.5
378,3,4,87,68,1,1.5
379,0,0,0,1,1,1
379,1,1,46,53,0,1
379,2,0,46,77,1,1
379,3,2,149,188,1,1
379,4,1,152,192,0,1
379,5,0,152,218,1,1
379,6,1,172,238,0,1
379,7,0,172,444,1,1
379,8,2,209,499,1,1
379,9,1,200,502,0,1
379,10,3,218,506,1,1
380,0,2,53,90,-1,1
380,1,3,111,101,-1,1
380,2,3,222,180,-1,1
380,3,3,248,185,-1,1
380,4,3,266,190,-1,1
380,5,0,0,1,1,1
381,0,0,0,1,1,1
381,1,2,68,81,1,1
381,2,0,280,298,1,1
381,3,1,281,299,0,1
381,4,1,283,307,0,1
381,5,0,283,330,1,1
381,6,1,293,340,0,1
381,7,0,293,345,1,1
382,0,0,0,1,1,1
382,1,0,31,2645,1,1
382,2,0,185,2814,1,1
382,3,0,201,4189,1,1
382,4,0,368,4710,1,1
383,0,0,0,2,1,1.0
383,1,0,30,95,1,1.0
383,2,4,53,116,1,1.5
384,0,0,0,1,1,1.0
384,1,4,164,133,1,1.5
384,2,2,268,210,1,1.0
384,3,0,268,214,1,1.0
385,0,0,0,2,1,1.0
385,1,4,102,86,1,1.5
385,2,2,111,103,1,1.0
385,3,4,256,206,1,2.0
386,0,0,0,1,1,1
386,1,0,105,4269,1,1
386,2,1,9,4285,0,1
386,3,0,9,4313,1,1
386,4,1,134,4438,0,1
386,5,0,134,4613,1,1
386,6,1,174,4653,0,1
386,7,0,174,4693,1,1
387,0,0,0,1,1,1.0
387,1,4,8,9,1,1.5
387,2,1,210,142,0,1.0
387,3,0,210,162,1,1.0
387,4,4,231,177,1,2.0
388,0,0,0,1,1,1.0
388,1,4,11,8,1,1.5
388,2,0,47,37,1,1.0
389,0,0,0,0,1,1
389,1,3,62,169,0,1
389,2,2,279,291,0,1
389,3,3,302,296,0,1
389,4,3,372,306,0,1
389,5,3,402,310,0,1
390,0,0,0,1,1,1
390,1,0,3,787,1,1
390,2,0,35,1063,1,1
390,3,0,95,1355,1,1
390,4,0,263,2704,1,1
391,0,0,0,2,1,1.0
391,1,4,2,5,1,1.25
392,0,2,44,42,-1,1
392,1,2,132,124,-1,1
392,2,2,152,153,-1,1
392,3,0,0,1,1,1
393,0,2,56,53,-1,1
393,1,3,372,251,-1,1
393,2,0,0,1,1,1
394,0,0,0,2,1,1
394,1,0,115,154,1,1
395,0,0,0,1,1,1
395,1,0,35,5,1,1
395,2,3,61,6,1,1
395,3,3,90,12,1,1
396,0,0,2,1,1,1
396,1,0,336,471,1,1
397,0,0,0,1,1,1
398,0,0,0,1,1,1
399,0,0,0,1,1,1
401,0,0,0,1,1,1
402,0,0,0,1,1,1
403,0,3,377,3,-1,1
404,0,0,0,1,1,1
405,0,3,390,3,-1,1
406,0,3,277,1,-1,1
407,0,3,401,1,-1,1
408,0,0,0,2,1,1
408,1,2,9,12,1,1
408,2,2,9,17,1,1
409,0,0,0,2,1,1.0
409,1,0,80,1091,1,1.0
409,2,0,163,1266,1,1.0
409,3,0,164,1922,1,1.0
409,4,0,191,1944,1,1.0
409,5,1,201,1950,0,1.0
409,6,0,219,2440,1,1.0
409,7,2,308,2524,1,1.0
409,8,1,341,2543,0,1.0
409,9,0,341,2564,1,1.0
409,10,1,362,2587,0,1.0
409,11,1,16,13,0,1.0
409,12,0,16,22,1,1.0
409,13,4,32,34,1,2.0
410,0,1,27,23,0,1.0
410,1,0,27,45,1,1.0
410,2,2,46,64,1,1.0
410,3,1,48,67,0,1.0
410,4,0,48,105,1,1.0
410,5,1,98,146,0,1.0
410,6,1,270,271,0,1.0
410,7,1,273,293,0,1.0
410,8,0,0,298,1,1.0
410,9,4,10,12,1,1.5
411,0,0,151,205,1,1.0
411,1,1,253,541,0,1.0
411,2,0,253,586,1,1.0
411,3,1,342,646,0,1.0
411,4,0,342,740,1,1.0
411,5,3,387,756,1,1.0
411,6,1,380,2,0,1.0
411,7,2,177,6,1,1.0
411,8,2,42,8,1,1.0
411,9,1,54,25,0,1.0
411,10,1,55,42,0,1.0
411,11,0,55,68,1,1.0
411,12,1,101,114,0,1.0
411,13,0,101,130,1,1.0
411,14,4,117,147,1,1.5
412,0,0,0,1,1,1.0
412,1,4,15,6,1,2.0
412,2,2,252,203,1,1.0
412,3,4,18,8,1,1.5
413,0,0,0,1,1,1.0
413,1,4,13,9,1,1.5
414,0,3,67,21,-1,1.0
414,1,3,126,27,-1,1.0
414,2,3,157,35,-1,1.0
414,3,3,186,37,-1,1.0
414,4,3,287,86,-1,1.0
414,5,3,311,91,-1,1.0
414,6,0,0,1,1,1.0
414,7,4,2,4,1,2.0
415,0,0,0,1,1,1
416,0,0,0,2,1,1
416,1,0,5,10,1,1
416,2,2,412,434,1,1
417,0,0,0,2,1,1
418,0,0,0,1,1,1
418,1,3,142,146,1,1
418,2,2,298,330,1,1
418,3,2,297,336,1,1
418,4,2,349,409,1,1
419,0,0,0,2,1,1.0
419,1,2,40,65,1,1.0
419,2,2,30,74,1,1.0
419,3,4,119,164,1,1.25
420,0,0,0,1,1,1
420,1,0,1,9,1,1
420,2,2,39,95,1,1
420,3,2,199,282,0,1
420,4,2,204,318,0,1
420,5,1,197,323,0,1
420,6,0,197,344,1,1
421,0,0,0,1,1,1
421,1,0,22,44,1,1
421,2,0,28,55,1,1
421,3,0,30,94,1,1
421,4,0,69,135,1,1
421,5,0,73,150,1,1
421,6,0,80,167,1,1
421,7,0,89,179,1,1
421,8,0,109,204,1,1
421,9,0,118,219,1,1
421,10,0,126,231,1,1
421,11,0,134,246,1,1
421,12,0,161,280,1,1
421,13,0,187,311,1,1
421,14,0,188,330,1,1
421,15,0,225,382,1,1
421,16,0,294,463,1,1
421,17,0,300,519,1,1
421,18,2,0,848,0,1
421,19,2,257,854,0,1
421,20,0,257,857,1,1
421,21,0,261,865,1,1
421,22,0,271,879,1,1
421,23,0,345,958,1,1
421,24,0,348,966,1,1
421,25,2,409,1037,0,1
421,26,0,409,1068,1,1
422,0,0,0,1,1,1
423,0,1,9,9,0,1
423,1,0,0,1,1,1
425,0,0,0,1,1,1
426,0,3,432,2,-1,1
427,0,3,175,78,-1,1.0
427,1,3,53,5,-1,1.0
427,2,4,97,36,-1,1.5
428,0,0,0,1,1,1
429,0,3,429,2,-1,1
430,0,0,0,2,1,1.0
430,1,0,41,71,1,1.0
430,2,0,44,113,1,1.0
430,3,0,55,147,1,1.0
430,4,0,72,200,1,1.0
430,5,0,77,208,1,1.0
430,6,2,82,223,1,1.0
430,7,0,94,234,1,1.0
430,8,3,110,254,1,1.0
430,9,1,149,274,0,1.0
430,10,0,149,302,1,1.0
430,11,1,176,325,0,1.0
430,12,0,176,487,1,1.0
430,13,0,185,572,1,1.0
430,14,2,164,576,1,1.0
430,15,2,166,951,1,1.0
430,16,0,184,1092,1,1.0
430,17,1,197,1101,0,1.0
430,18,2,186,1113,1,1.0
430,19,1,205,1123,0,1.0
430,20,1,210,1145,0,1.0
430,21,1,214,1150,0,1.0
430,22,1,235,1169,0,1.0
430,23,1,329,1242,0,1.0
430,24,2,312,1252,0,1.0
430,25,1,316,1255,0,1.0
430,26,0,320,1266,1,1.0
430,27,0,323,1287,1,1.0
430,28,0,358,1319,1,1.0
430,29,1,372,1327,0,1.0
430,30,0,372,1330,1,1.0
430,31,2,362,1333,1,1.0
430,32,4,9,11,1,2.0
431,0,0,0,0,1,1.0
431,1,4,0,1,1,1.5
432,0,2,330,251,-1,1.0
432,1,0,336,265,1,1.0
432,2,1,365,285,0,1.0
432,3,0,0,292,1,1.0
432,4,4,1,25,1,1.5
433,0,0,0,0,1,1.0
433,1,3,80,96,1,1.0
433,2,3,223,167,1,1.0
433,3,0,0,13,1,1.0
433,4,1,14,38,0,1.0
433,5,0,14,59,1,1.0
433,6,4,41,78,1,2.0
434,0,0,0,1,1,1
435,0,0,0,1,1,1
436,0,0,0,1,1,1.0
436,1,2,160,115,1,1.0
436,2,4,5,6,1,1.5
437,0,0,0,1,1,1
437,1,0,14,19,1,1
437,2,0,50,112,1,1
438,0,0,0,1,1,1
438,1,2,131,160,1,1
439,0,0,0,1,1,1
439,1,0,125,133,1,1
439,2,0,202,272,1,1
439,3,2,410,492,1,1
440,0,0,0,3,1,1
440,1,0,10,30,1,1
440,2,0,56,78,1,1
440,3,2,15,85,1,1
440,4,2,159,247,1,1
440,5,0,402,516,1,1
441,0,0,0,3,1,1
441,1,0,9,894,1,1
441,2,0,94,1972,1,1
441,3,0,145,2028,1,1
441,4,2,210,2119,1,1
442,0,0,0,3,1,1
443,0,0,0,0,1,1.0
443,1,2,5,11,1,1.0
443,2,4,0,1,1,2.0
444,0,0,0,0,1,1.0
444,1,1,1,4,0,1.0
444,2,1,77,58,0,1.0
444,3,0,83,65,1,1.0
444,4,1,181,120,0,1.0
444,5,1,232,153,0,1.0
444,6,0,232,157,1,1.0
444,7,1,236,160,0,1.0
444,8,1,239,167,0,1.0
444,9,0,239,171,1,1.0
444,10,1,243,174,0,1.0
444,11,0,285,206,1,1.0
444,12,1,291,210,0,1.0
444,13,0,303,225,1,1.0
444,14,1,327,242,0,1.0
444,15,1,334,248,0,1.0
444,16,1,339,255,0,1.0
444,17,0,345,262,1,1.0
444,18,1,368,284,0,1.0
444,19,0,368,289,1,1.0
444,20,1,372,292,0,1.0
444,21,1,377,301,0,1.0
444,22,0,381,314,1,1.0
444,23,1,385,317,0,1.0
444,24,0,385,324,1,1.0
444,25,1,389,327,0,1.0
444,26,0,393,338,1,1.0
444,27,4,0,1,0,2.0
445,0,3,70,9,-1,1.0
445,1,0,94,16,-1,1.0
445,2,3,112,17,-1,1.0
445,3,3,117,19,-1,1.0
445,4,3,141,25,-1,1.0
445,5,1,146,26,0,1.0
445,6,1,152,30,0,1.0
445,7,1,159,33,0,1.0
445,8,0,159,41,1,1.0
445,9,1,170,52,0,1.0
445,10,2,167,58,1,1.0
445,11,1,167,58,0,1.0
445,12,0,167,62,1,1.0
445,13,3,182,65,1,1.0
445,14,1,182,67,0,1.0
445,15,0,182,79,1,1.0
445,16,0,188,86,1,1.0
445,17,1,192,89,0,1.0
445,18,1,197,98,0,1.0
445,19,0,197,101,1,1.0
445,20,0,204,108,1,1.0
445,21,1,220,123,0,1.0
445,22,1,225,126,0,1.0
445,23,3,231,131,1,1.0
445,24,1,231,131,0,1.0
445,25,1,232,142,0,1.0
445,26,1,239,147,0,1.0
445,27,0,239,150,1,1.0
445,28,3,255,155,1,1.0
445,29,1,255,155,0,1.0
445,30,0,255,162,1,1.0
445,31,2,247,166,1,1.0
445,32,1,247,168,0,1.0
445,33,0,247,171,1,1.0
445,34,3,263,177,1,1.0
445,35,1,263,178,0,1.0
445,36,1,274,189,0,1.0
445,37,3,281,194,1,1.0
445,38,1,281,194,0,1.0
445,39,0,281,200,1,1.0
445,40,1,291,204,0,1.0
445,41,0,291,210,1,1.0
445,42,1,300,213,0,1.0
445,43,1,311,216,0,1.0
445,44,1,312,222,0,1.0
445,45,1,313,225,0,1.0
445,46,1,320,229,0,1.0
445,47,0,320,235,1,1.0
445,48,1,335,245,0,1.0
445,49,1,336,258,0,1.0
445,50,1,348,269,0,1.0
445,51,1,355,273,0,1.0
445,52,1,356,282,0,1.0
445,53,1,358,286,0,1.0
445,54,1,367,299,0,1.0
445,55,0,367,304,1,1.0
445,56,1,371,307,0,1.0
445,57,0,371,311,1,1.0
445,58,1,375,314,0,1.0
445,59,0,379,324,1,1.0
445,60,1,383,327,0,1.0
445,61,1,388,333,0,1.0
445,62,0,388,337,1,1.0
445,63,1,400,344,0,1.0
445,64,1,401,350,0,1.0
445,65,1,406,353,0,1.0
445,66,1,412,357,0,1.0
445,67,0,412,364,1,1.0
445,68,1,414,367,0,1.0
445,69,3,425,374,0,1.0
445,70,1,442,383,0,1.0
445,71,0,442,386,1,1.0
445,72,0,452,390,1,1.0
445,73,1,460,391,0,1.0
445,74,3,465,401,1,1.0
445,75,3,474,404,1,1.0
445,76,1,479,408,0,1.0
445,77,3,485,416,0,1.0
445,78,1,498,423,0,1.0
445,79,0,498,425,1,1.0
445,80,2,500,441,1,1.0
445,81,3,520,445,1,1.0
445,82,1,520,446,0,1.0
445,83,1,521,456,0,1.0
445,84,0,521,458,1,1.0
445,85,1,531,463,0,1.0
445,86,1,533,467,0,1.0
445,87,0,535,475,1,1.0
445,88,0,0,1,1,1.0
445,89,4,1,3,1,2.0
446,0,0,0,1,1,1
447,0,0,0,3,1,1
448,0,3,160,5,-1,1
448,1,0,160,8,1,1
449,0,0,0,5,1,1
449,1,0,11,21,1,1
449,2,0,24,38,1,1
449,3,0,44,61,1,1
449,4,0,93,113,1,1
450,0,0,0,2,1,1
450,1,0,13,28,1,1
450,2,0,21,332,1,1
450,3,0,98,425,1,1
450,4,0,100,436,1,1
450,5,0,107,446,1,1
450,6,0,112,455,1,1
450,7,0,120,466,1,1
450,8,0,125,474,1,1
450,9,2,157,535,1,1
450,10,0,157,543,1,1
450,11,0,152,549,1,1
450,12,2,146,556,1,1
450,13,2,118,561,1,1
450,14,1,118,563,0,1
450,15,0,118,568,1,1
450,16,1,108,571,0,1
450,17,1,109,575,0,1
450,18,1,161,588,0,1
450,19,3,177,619,0,1
450,20,1,293,735,0,1
450,21,0,293,1111,1,1
450,22,1,300,1119,0,1
450,23,0,300,1127,1,1
450,24,1,340,1167,0,1
450,25,0,340,1223,1,1
450,26,1,364,1254,0,1
450,27,0,364,1447,1,1
450,28,1,388,1473,0,1
450,29,0,388,1476,1,1
450,30,1,415,1503,0,1
450,31,0,415,1523,1,1
450,32,1,440,1548,0,1
450,33,0,440,1621,1,1
450,34,1,444,1625,0,1
450,35,0,444,1643,1,1
451,0,0,0,5,1,1
451,1,0,3,10,1,1
451,2,0,4,15,1,1
451,3,0,7,34,1,1
451,4,1,20,56,0,1
451,5,0,20,73,1,1
451,6,1,57,110,0,1
451,7,0,57,292,1,1
451,8,0,61,298,1,1
451,9,1,88,326,0,1
451,10,0,88,329,1,1
451,11,1,100,341,0,1
451,12,0,100,345,1,1
451,13,1,115,360,0,1
451,14,0,115,433,1,1
451,15,1,171,488,0,1
451,16,1,172,613,0,1
451,17,0,172,615,1,1
451,18,1,189,632,0,1
451,19,0,189,652,1,1
451,20,1,228,690,0,1
451,21,0,228,729,1,1
451,22,1,287,787,0,1
451,23,1,284,791,0,1
451,24,1,286,817,0,1
451,25,0,286,901,1,1
451,26,1,310,925,0,1
451,27,0,310,942,1,1
451,28,1,319,960,0,1
451,29,0,319,1011,1,1
451,30,1,328,1020,0,1
451,31,0,328,1082,1,1
451,32,1,389,1148,0,1
451,33,0,389,1174,1,1
451,34,1,394,1179,0,1
451,35,1,395,1505,0,1
451,36,0,395,1509,1,1
451,37,0,412,1528,1,1
451,38,0,422,1540,1,1
451,39,1,431,1549,0,1
451,40,0,431,1559,1,1
451,41,1,435,1563,0,1
451,42,0,435,1569,1,1
451,43,1,445,1579,0,1
451,44,0,445,1585,1,1
451,45,1,449,1589,0,1
451,46,0,449,1603,1,1
451,47,1,455,1609,0,1
451,48,0,455,1619,1,1
451,49,1,458,1622,0,1
451,50,0,458,1633,1,1
451,51,1,464,1639,0,1
451,52,0,464,1654,1,1
451,53,1,468,1658,0,1
451,54,0,468,2912,1,1
451,55,1,495,2941,0,1
451,56,1,497,2946,0,1
451,57,0,497,2954,1,1
451,58,1,504,2961,0,1
451,59,1,498,2966,0,1
451,60,0,498,3003,1,1
451,61,0,530,3037,1,1
452,0,0,0,1,1,1
452,1,2,1,24,1,1
452,2,0,77,102,1,1
452,3,0,79,109,1,1
453,0,0,0,1,1,1.0
453,1,1,164,152,0,1.0
453,2,0,164,172,1,1.0
453,3,4,222,220,1,1.5
453,4,2,385,338,1,1.0
453,5,1,393,345,0,1.0
453,6,0,393,352,1,1.0
453,7,1,448,393,0,1.0
453,8,0,448,397,1,1.0
453,9,6,456,404,1,1.0
454,0,0,0,0,1,1.0
454,1,1,7,28,0,1.0
454,2,4,38,50,0,1.25
454,3,2,22,66,0,1.0
454,4,0,96,119,1,1.0
454,5,1,207,202,0,1.0
454,6,0,207,206,1,1.0
454,7,1,223,222,0,1.0
454,8,0,223,226,1,1.0
454,9,0,231,234,1,1.0
454,10,2,281,274,1,1.0
454,11,2,273,282,1,1.0
454,12,4,306,306,1,2.0
454,13,3,361,332,1,1.0
454,14,1,386,350,0,1.0
454,15,0,386,359,1,1.0
454,16,1,482,408,0,1.0
454,17,0,482,416,1,1.0
454,18,2,499,431,1,1.0
